query_id,Top10_77,best_rank_77,Top10_82,best_rank_82,Top10_score_blend,best_rank_score_blend
0eaf46e5cdda1101,1,1,1,1,1,1
f74012424dd47a75,1,2,1,2,1,2
d8ff4a779cf8fccc,1,5,1,4,1,2
16912dc2cee2984c,1,8,1,6,0,15
f6f4762e002df126,1,2,1,3,1,3
4d3aea8960ee0a98,1,2,1,2,1,4
e20daac543fab791,1,1,1,1,1,1
e65556bab915ba6c,0,14,0,13,0,12
6b5ba1353681c92f,1,3,1,2,1,1
c5a3295381e385d1,0,38,0,32,0,28
0dc8562a51176fd3,1,2,1,2,1,3
083ff96fb70ec009,1,1,1,1,1,3
89c4590074e8bd47,1,3,1,4,1,5
15ecea745a3d681b,1,2,1,2,1,1
691ce57a14efabfe,1,1,1,1,1,1
fdccdaca59521726,1,3,1,3,1,4
7508e172b00127a2,1,1,1,2,1,2
6c7dca7166b1d35e,1,1,1,1,1,1
78addb655a2d3f8e,1,2,1,7,1,2
175d254be0fd18a6,1,3,1,3,1,3
4f2b55d0d6600eb3,1,1,1,1,1,2
60d2446308c917fe,1,2,1,2,1,2
a441c48f82f468db,1,2,1,1,1,9
b5e2bdc4fb57ee52,1,5,1,4,1,2
08659d379160790d,1,7,1,6,1,2
ac9e5f102ba22b34,1,1,1,1,1,1
62beecd8e708bf56,1,5,1,2,1,4
861c2990723549fe,1,1,1,1,1,1
fe45e9b031f226aa,1,2,1,2,1,2
d8b1db1ff59cfc57,1,7,0,12,1,10
9a509b80ce81127c,1,2,1,2,1,1
7360d37aca2ee8e5,1,10,1,10,1,3
ef2843f6da52c65e,1,2,1,2,1,2
c88b7332e8c9986e,1,8,1,6,0,11
2d61a0e19128714e,1,2,1,2,1,2
5256d71b2c9e558f,1,2,1,2,1,2
76458f8ee6891025,1,3,0,11,1,1
6d46d9c5edd29b30,1,6,1,7,0,11
58d3d2b8a90d4026,1,2,1,2,1,3
0e1943868dc74973,1,6,1,6,1,8
01ca424c9b00b89f,1,4,1,7,1,1
6372ee97cd174b50,1,6,1,7,1,3
2e9be22d9844580d,1,1,1,1,1,2
50409aba6448e2a9,1,1,1,1,1,1
8d9d75f47be651fc,1,1,1,1,1,1
dcff2a79417c3b10,1,1,1,1,1,2
66ff56cbdd5ab1aa,1,1,1,1,1,1
19b65d28a861bc4b,1,3,1,3,1,5
6a878f3634ff4484,1,5,1,5,1,7
de0c575af5fb0ee1,1,2,1,2,1,2
68bcfd03fe95b03f,1,1,1,2,1,6
862ac575dadba134,1,2,1,5,1,2
ca76e6ae7d6b8238,1,3,1,3,1,3
bb58da230f462fd7,1,3,1,3,1,5
b6046c51c2c2c7b7,1,9,0,11,0,14
126eb72ad128eb32,1,1,1,1,1,1
014cf98af195c9bd,1,1,1,1,1,1
33f4e879e1efcccc,1,3,1,3,1,1
eac9dc3930e91123,1,3,1,9,1,1
623617fa2e80c803,1,5,1,2,1,8
561d66283b76baf5,1,6,1,6,1,8
6aa5f38fae4cd6f8,1,1,1,1,1,2
8e39a966426bbe4a,1,2,1,1,1,2
501ae1e48c3b773d,1,3,1,2,1,1
3a6903883b8a8930,1,4,1,2,1,1
104b62b19e5418d7,1,10,1,8,0,16
e973cc3b74b3ff5a,1,2,1,1,1,9
9f34e0fda89c8a88,1,1,1,1,1,3
da5a1c07130bf368,1,3,1,3,1,2
190c2e04897a243d,1,3,1,2,1,1
a048ba96158d9248,1,2,1,5,1,6
4d86dca3053ee755,1,1,1,1,1,2
7ca712b9d95faa88,1,3,1,2,1,1
c42240a481d35c0b,1,2,1,1,1,9
5816960ecfa16a97,1,10,1,8,0,16
6218376c1d1ebbd8,1,2,1,2,1,1
d78d9a789ed910fb,1,4,1,7,1,1
d46f988b3c46a92f,1,1,1,1,1,1
0b9b6986eac8608c,0,43,0,46,0,24
474a4068e260759d,0,17,0,20,0,24
c90aae37485c4a6b,1,7,1,6,1,10
0eff2f68865cb92c,1,2,1,1,1,2
b776e88092a5cb57,1,1,1,1,1,1
5eefebb18fca92e3,1,1,1,1,1,1
47abb7a38ea4dab8,1,4,1,2,1,1
8c693a608ad823de,1,1,1,5,1,1
d2e07e221ba65365,1,2,1,2,1,3
9ef5eec0bd26622c,0,35,0,39,0,51
c28168086d66d3af,1,7,1,4,0,17
33290f2bdd9879f9,0,13,0,16,0,17
c280eef5916838c3,1,3,1,3,1,5
a8ea4519c3d6ddff,0,13,1,10,0,15
13f52da5ff6504a5,0,13,0,18,0,40
3e72314e0e7b0ef8,1,3,1,8,1,1
65e01333b3d285b3,1,7,1,8,1,10
15d8fc7ebf0573e6,1,2,1,7,1,2
921f6b4735f7d552,0,14,0,14,0,19
3a149dc175058b21,1,6,0,23,1,1
95382fe46b96b4b8,1,2,1,2,1,8
7a2a6509bec70cfa,1,1,1,1,1,1
2ec31fe74c05f207,1,4,1,4,1,5
826367dc7aa7b4fc,1,4,1,5,1,5
c43762f73e0acc25,1,7,1,4,1,3
cea04fadc79cd82d,1,4,1,4,1,3
1118bff5ec94b084,0,13,0,16,0,17
1d49e80de96fc4f5,1,10,1,10,0,14
fd00b5e6d08f930c,1,4,1,10,1,1
0efadaee3880a6dc,1,1,1,1,1,3
4e40153ac564bc87,1,10,1,8,0,16
16d9882d94f6ac50,1,2,1,2,1,2
8c37b01e3913b6d0,1,2,1,2,1,2
4e83c45dcad2dc4b,1,3,1,3,1,1
6df865ce7205e0af,1,1,1,1,1,1
3de7cccf4dac94e5,1,2,1,3,1,4
7469123f5787c2b9,1,10,1,8,0,16
500e14622f179c7a,1,1,1,1,1,1
a685356b2e5324b8,1,2,1,2,1,2
48fd7dde1cf72f77,1,1,1,1,1,1
99d5b4ed80881d94,1,7,1,7,1,10
71a07fb05aab18bf,1,1,1,1,1,1
e13ba4c50a8d4156,1,3,1,2,1,1
654956c24078a8e8,1,4,1,3,1,2
c9fdc6a8ee63aaa3,1,2,1,2,1,2
7dfdee5be8014236,1,1,1,1,1,1
fca806995e41aa3b,1,1,1,1,1,1
d648aeba8bb10710,1,1,1,1,1,1
45abf6b984006d61,1,3,1,2,1,1
865b14372edac26a,1,3,1,3,1,4
9da3bbebe8ca471d,1,3,1,8,1,1
73e03932617c9071,1,2,1,2,1,1
356953fe73b1ba8a,1,9,1,10,1,10
473bab640fdee1e1,0,14,0,13,0,12
22870ad3ecd2942d,1,6,1,3,1,1
fe5359ca464debd4,1,2,1,10,1,1
016c3994e95aa325,1,3,1,3,1,2
0b56623e27764210,1,1,1,1,1,1
a1836fa83866dad4,1,4,1,5,1,5
c0b686e95bd3240b,1,2,1,2,1,1
6ccb3ec4409a3ede,1,1,1,1,1,1
3513d95028fb39fc,1,2,1,2,1,3
d62f4eb33499df47,1,3,1,8,1,1
ec7530ab1a056b19,1,3,1,3,1,5
5f993ac9cc0d7631,1,3,1,3,1,2
d32d402cfb561a47,1,2,1,5,1,2
dcef3b141bfed09a,1,9,0,11,0,14
655cd5768e00fa18,1,9,1,9,1,9
7646745671b82606,1,5,1,2,1,4
e51c4cdbee1bc8e0,0,14,0,14,0,19
9329c90117f54d49,1,3,1,5,1,7
03fdfe03712a1295,1,3,1,8,1,1
21719b44d4f065b1,1,3,1,3,1,4
5bfda2e43a60e384,1,5,1,5,1,3
4d5296063389bf41,1,4,1,4,1,3
9821f7d04f0e2dbf,1,7,0,12,1,10
8bb592fafc9de226,1,7,1,8,1,10
e9f5dae85ab0d281,1,4,1,2,1,1
c1bcb6a25d917c1d,1,1,1,1,1,1
c46537eec950c71a,1,2,1,2,1,2
135a70493202f256,1,6,1,4,1,6
ad8c27298f084cb0,1,9,1,8,0,12
e0bc6c9cfc274c69,1,8,1,6,0,15
525b86b0291439bb,1,1,1,1,1,2
9f77d9c4f836e954,0,13,0,16,0,17
e69010994b5dc9a1,1,1,1,1,1,1
32dc46c56f67a1e4,1,3,1,3,1,3
f30ca680cd998523,1,7,0,12,1,10
f1a2b9d8416c92b1,1,1,1,1,1,1
80fd3709708fe12b,1,6,1,4,1,4
bbf7b398e1b000dd,1,4,1,4,1,5
1167d00c9140861f,1,1,1,1,1,1
4c8a1af18d21bce0,1,1,1,1,1,3
3d4705abe454deea,1,1,1,1,1,3
1987af14f08ba7a8,1,1,1,1,1,1
3ef3aa9d326a8682,1,2,1,1,1,9
ed9a4b15daab7671,1,8,1,6,0,15
aea014bb9d973f68,1,3,1,3,1,3
2688dc4509ccd6c2,1,2,1,7,1,2
92c8ec6a70a290e8,1,8,1,6,0,11
32fa43f04a8a9b04,1,3,1,2,1,1
b7c42c296f18559c,1,6,1,3,1,1
0576328a9e0650f6,1,8,1,8,1,7
ae06224e994e82bf,1,1,1,5,1,1
fe8c5b1191901688,1,5,1,2,1,4
688974978c3b797a,1,1,1,1,1,2
fc8715e4387fd33b,1,4,1,4,1,2
fad39974080051b7,1,4,1,3,1,6
692af949eda778c8,1,1,1,1,1,4
c77febf42d97a201,1,2,1,1,1,9
30643cc74a091263,1,3,1,3,0,11
54d299b50e3717df,1,5,1,6,1,2
c9408116d7c9cc4a,1,3,1,3,1,8
8d12ec3d2b8069d9,1,2,1,2,1,2
4bfb77e35c4af1b0,1,2,1,3,1,3
d0e1c45ec457e5fc,1,1,1,1,1,3
0f746945e3a4fba7,1,4,1,5,1,10
53851ba64fb0a0cb,1,1,1,2,1,8
3e0bae3cb19539fa,1,1,1,1,1,1
8ce7596235461e61,1,1,1,1,1,1
e7a2316fa7e20af9,1,1,1,2,1,2
6caa37c984d9ded4,1,1,1,1,1,1
2f6ab81e4e5b0878,1,2,1,2,1,2
0b918478b79c0f9c,1,4,1,4,1,2
84143b2daefdbb2e,1,3,1,2,1,1
151713d0dcac0087,1,8,1,4,1,5
c3a5d2398707094b,1,2,1,1,1,9
c4ee3fd50babf80a,1,5,1,3,1,4
67085c11b3f9d5ed,0,13,1,10,0,15
27ffeeb0709d0799,1,3,1,2,1,1
7abf9b0649258819,1,1,1,1,1,1
f1f9d555a2a9d60c,1,3,1,3,0,11
ba7d8666baad292d,1,2,1,6,1,3
095cae66c4722b89,1,6,0,12,0,15
bebe870615694243,1,1,1,1,1,1
bcafd3a14bfe4d93,1,2,1,2,1,3
f595ba5e56c98ce4,1,1,1,1,1,2
2e9e3c6368167c31,1,2,1,2,1,3
0c1c16cd82885d50,1,3,1,4,1,1
b5dc17e0511b22aa,1,4,1,5,1,10
7870c86d6a018e06,1,3,1,2,1,5
1a33287f34f72409,1,1,1,1,1,1
d82269a7ea1d7305,1,3,0,17,1,2
bf1eeb6483b213f2,1,4,1,7,1,1
56e85424953ae18a,1,3,1,3,1,3
ebf001473fa1b18d,1,7,1,4,0,17
b74d125a81e80e4e,1,1,1,1,1,1
c5be6c7ac1d01686,1,2,1,5,1,2
035450c3cba04d78,1,1,1,1,1,4
c7fa8e50465da4cc,1,4,1,4,1,5
49d0900144eeadbc,1,1,1,1,1,1
48bfa405bb1c0604,1,1,1,1,1,1
92115fa069d7994e,1,2,1,2,1,2
1681f5ef5afae8e2,1,2,1,2,1,2
bfd58db122ccbd11,1,1,1,1,1,4
09837172227caf07,1,1,1,1,1,1
778f58f1826f555f,1,7,1,4,1,3
3b26f4b9444bf562,1,2,1,2,1,3
34c9746671154253,1,10,1,8,0,16
8789348a736c3834,1,7,0,12,1,10
371dca044c8ead1c,1,10,1,8,0,16
e3851b52e943d86c,0,43,0,46,0,24
df9ac32acd5df32b,1,1,1,5,1,10
d48d657113fc3362,1,3,1,5,1,7
284964c4aabc7b6f,0,17,0,20,0,24
da948f8ff97f564a,1,4,1,4,1,7
f6bb9ee34917d0a5,1,2,1,6,1,3
2dc5fea1fea46546,1,5,1,5,1,7
7c5f70a22ed9faca,0,27,0,28,0,16
be705392eb0eb736,1,5,1,4,1,1
631b8a820fb38c1b,1,1,1,1,1,1
3f33128127424d25,1,3,1,2,1,1
0f898751e1dd6f62,1,2,1,3,1,2
df7466e633eee95c,1,1,1,1,1,1
345fe7d0b1e95a91,1,1,1,1,1,2
1db7a5d74aa277b0,1,4,1,4,1,5
bafe94128c1508f7,1,7,1,6,0,11
90915c6e3633fecf,0,43,0,46,0,24
e219ee57de5e7527,1,1,1,1,1,1
13aa572d4dbd8f24,1,2,1,5,1,2
befcd13092744906,1,1,1,1,1,1
be69751f37e6ae07,1,3,1,3,1,1
afead41538779516,1,2,1,2,1,2
af8535e90e702aca,1,1,1,1,1,1
e4f9fe026a43243f,1,2,1,2,1,1
00a732d2875176a8,1,1,1,1,1,1
193619a93fbf2243,1,4,1,4,1,2
c33a1857c65daec4,1,9,1,9,1,9
a646fd74c4e7a6bc,1,8,1,8,1,7
5228f756a251eac9,0,12,1,5,0,18
35b6ba90c954e74b,1,2,1,2,1,6
5a666acc95065eb8,1,3,1,3,1,4
05bba82f4a14a2e7,1,8,1,6,0,15
0fec3ddf384205f5,1,1,1,1,1,3
5e6b32037eea879e,1,1,1,5,1,1
d51fb42dd7b755ea,1,3,1,3,1,4
9056cbec1c2578c5,0,11,0,11,1,2
2170ef4f493bafc3,1,2,1,10,1,1
84305e5aa34efdd1,1,2,1,1,1,5
6a47205d8b0bf2de,1,2,1,10,1,1
f4eaddcc014f7b0d,1,3,1,3,1,4
ced1fc483c83f164,1,4,1,4,1,6
d7e12395ce0a2425,1,3,1,5,1,7
1c459551d56595c9,1,10,1,8,0,16
0a975c2c0a7b16a7,1,2,1,2,1,2
a30859036084e267,1,6,1,3,1,1
b3195c0389f8339d,1,4,1,4,1,5
01b7fef78fc9b383,1,3,1,2,1,1
031a86c4db824c64,1,4,1,3,1,3
926cfbdfd8169ff0,1,1,1,1,1,1
ee8459d38d74c498,1,2,1,5,1,2
4c9fda6a338d6f48,1,1,1,2,1,6
6ec6e05aa26d8835,0,11,0,12,0,18
99be22b023f74b55,1,10,1,10,0,14
c5d54f8887beeb74,1,6,1,7,0,12
d82d317107ce7885,0,21,0,20,0,13
88798fc91f50b16f,1,3,1,3,1,2
12fbcf853f14499d,1,2,1,2,1,2
3abee16cca636f2b,1,2,1,4,1,2
08306c49af1c852b,1,4,1,4,1,7
dd35985013db5bc8,0,44,0,47,0,27
83add6d9562c7284,1,8,1,6,0,11
9da95be4acfe5437,1,2,1,2,1,3
77cf6f8d10457c9f,1,1,1,1,1,1
92a9beadbf32eece,1,5,1,3,1,4
b316502ec39b2e22,1,2,1,2,1,3
4a7a953b85d57df9,1,4,1,3,1,4
e8493d2960197542,1,3,0,11,1,1
c57d390258e36bf6,1,6,1,3,1,1
207fd3b31b5fe41e,1,2,1,2,1,3
ba8b7c0c3e409a27,1,8,1,8,0,11
ce09880df1d79ff2,1,2,1,3,1,3
54ec3c0bcac0fcfe,1,1,1,1,1,4
6f98a13f62e9c71d,1,2,1,1,1,8
9c95fe5c7f3aa91a,1,10,1,10,0,14
b99fb883551c5d42,1,1,1,1,1,2
423c8bff81e2f03b,1,1,1,1,1,1
8bcc276cc55a7957,1,4,1,4,1,3
7adb6bb4dfcb0ad7,1,2,1,2,1,1
2cb50943d6eb845e,0,14,0,14,0,19
2f1f087167d97fdc,1,1,1,1,1,1
103e157a0b71bf88,1,7,1,10,1,10
4f6140637650125b,1,1,1,1,1,1
1e61d17deb86ae41,1,1,1,1,1,4
63532de202cf6cd7,0,11,0,11,1,2
f58d28605c897dfe,1,2,1,2,1,3
f5697ce24dda6cc0,1,2,1,2,1,2
88025bda6ec47c80,0,14,0,11,0,12
a837ff37d8b6f2b2,1,4,1,4,1,2
cac891d8acba4297,1,2,1,2,1,3
7fe2585fd801437a,1,7,1,6,0,11
bdf6f782ca5d1efb,1,1,1,1,1,2
809b02c86081f4ca,1,2,1,2,1,3
e1fe48cc4509d950,1,5,0,16,1,1
fd8bcbc29cf57e81,1,2,1,3,1,3
d99adcb5cad3e35e,1,3,1,8,1,1
050cc68b2456405b,1,1,1,1,1,6
a65dfcd1d6c82200,1,2,1,10,1,1
10b6e131aaad3d9d,1,2,1,1,1,6
91f65c92069833db,1,2,1,2,1,3
815a42ab3d6c950c,1,3,1,3,1,5
142e41a352eb1c71,1,1,1,1,1,1
1eb16ec13fd96d49,1,2,1,5,1,2
6b68f18066ea05b1,1,3,1,3,0,11
fa8794135f059ba3,1,1,1,2,1,6
5403b6891cec5027,1,1,1,1,1,2
d8a7cebb570b7f77,1,2,1,2,1,2
05bed0cfd8ffa927,1,10,1,8,0,16
4b36706aad5cfdd5,1,5,0,16,1,1
bad5ecb341dfc4b5,1,1,1,5,1,10
a2fba1a8c69722ed,1,2,1,2,1,4
15cce7668589728d,1,4,1,7,1,1
3fc6f1a1c8d20959,1,2,1,2,1,3
f3dbf2d9d0e94c3e,1,1,1,1,1,3
d88ef92a70225a47,1,2,1,5,1,6
a788c45ea0545095,1,1,1,2,1,2
e2a2e35cb30f16bc,1,1,1,1,1,1
be3182c9ab253749,1,7,0,12,1,10
d91ddf7cc1e0161f,1,3,1,3,1,4
41d313e3615c749b,1,2,1,2,1,1
4ff579884db89cab,1,1,1,1,1,1
229f4d566f2fd36d,1,2,1,1,1,1
0f92608c4439c48c,1,2,1,1,1,4
c1f94b206e3b27d8,1,4,1,4,1,5
29b2fc506e0ec6aa,1,1,1,1,1,4
c5f8e28a95528f48,1,5,1,6,1,2
5dd3f5480615cc4f,1,2,1,2,1,3
f2cf2d306290e7ed,1,3,1,8,1,1
2ede1e27d26702d9,1,2,1,2,1,2
8da64310a683645e,1,3,1,8,1,1
0fdcc4f061b2094a,1,2,1,7,1,2
ea62c86ba735b900,1,8,1,8,1,7
8d48e645b8d58f04,1,5,1,6,1,2
4bf948f06c4ca57a,1,6,1,3,1,1
ff105a970801c387,1,1,1,1,1,1
00a71fa8e3171dc9,1,6,1,4,1,6
71c49589f7a5f165,1,2,1,1,1,8
7ff107d8a7d23f96,1,2,1,2,1,2
bd009fb0f7d86085,1,9,1,9,1,5
49c03d35702a9689,1,3,1,8,1,1
bdd852d79a85e87f,1,3,1,3,1,1
3be140529f19d1c2,1,4,1,4,1,3
b94bb7b9854b3199,0,44,0,47,0,27
036e10bba92b7b4a,1,1,1,1,1,1
76e415c823de836f,1,6,1,3,1,1
281919cc5d56c3f1,1,2,1,5,1,2
05056cdcfd0b472b,1,3,1,3,1,4
c2e4ed34fae607c8,1,2,1,2,1,3
b31f833d749ba1bd,1,1,1,1,1,1
edb6a63d490cd114,1,1,1,1,1,3
b9a8e01ad8161433,1,1,1,1,1,3
a9d0b2550ff4aae6,1,1,1,1,1,4
7ae27ae81b64fe49,1,3,1,8,1,1
cae155d025378a9e,1,5,1,4,1,2
e5302276b31421a4,1,5,0,16,1,1
725c92397634ca34,1,2,1,2,1,2
9b1b8a34c9dc01c3,1,2,1,5,1,2
6315d485dc124a63,1,2,1,2,1,3
e0444211827c17f6,1,1,1,1,1,2
edab8c23a143dd55,1,3,1,4,1,5
525047cbd6726ade,1,2,1,5,1,2
b28b224dd7c70e17,1,5,1,5,1,7
1149d3870173c703,1,4,1,5,1,5
21b8b751bc0e8e32,1,2,1,2,1,4
267e6de59e75d754,1,1,1,1,1,1
b7f674bd2675fc8f,1,3,1,3,1,5
ce4c1086ae21e5d1,1,2,1,5,1,2
db06789aa34b9523,1,1,1,5,1,1
92c807fe75d30ffb,1,2,1,10,1,1
2622b91b3b23c29a,1,1,1,1,1,3
9b80dd9208212ef8,1,1,1,1,1,1
e1f4a26b80f4a056,1,1,1,1,1,1
219496b6791ff0d0,1,2,1,7,1,2
f82f5cb822b3493f,1,1,1,1,1,1
9ab5cec9720d0d5b,1,2,1,1,1,9
f77a23a26bb7663f,1,1,1,2,1,1
8f36aa6a4eb0e52f,1,9,0,11,0,14
79291f8b77655a94,1,5,1,4,1,1
c706cc5878c0a028,1,5,1,4,1,2
9974a80498e06de2,1,1,1,1,1,2
efc89f54c392861d,1,1,1,1,1,1
f79c3ef3119eb522,1,8,1,6,0,15
5dbaeec72b239216,1,1,1,1,1,1
64adb3a3ade35245,1,1,1,1,1,1
ab7c850a4791491a,1,1,1,1,1,1
47a3e2b529ed3326,1,2,1,2,1,2
03bf100f6dc78ff8,1,4,1,4,1,5
c3b4cdcf138a9a42,1,2,1,2,1,4
af996b8a01e0049f,1,1,1,1,1,1
21f6239bc31e8a88,1,1,1,1,1,4
669d27c03d57c9f6,1,3,1,2,1,1
15f11b057540625b,1,6,1,3,1,1
a10fd6dc2035b825,0,13,0,16,0,17
dd51a45303853d83,1,4,1,4,1,2
550cde04e3425fe1,1,3,1,4,1,2
00fb0b78f30191a8,1,3,1,2,1,9
12b4d70d5025c5cd,0,21,0,21,0,15
484f05e6bf0e26ae,1,9,1,8,0,11
b09d99f3e8b60124,1,2,1,6,1,3
3a0be212d196d9e2,1,1,1,1,1,2
f3b7588509bba3ab,1,1,1,1,1,1
3ae9a8dfc2997ae3,1,3,1,2,1,1
d2fd62bb384bb586,1,2,1,5,1,2
02a604515d9b887f,1,1,1,1,1,4
cf9b4401da09c300,1,8,1,6,0,15
2d7287a9b22071b2,1,1,1,1,1,3
e2f6ea8c90dc9902,1,3,1,5,1,7
d342d29b8228d1d9,1,3,1,3,1,3
00aeaaf81300558d,1,3,1,2,1,1
112438db83e14e15,1,1,1,1,1,1
406f4bcd21fbfdc6,1,7,1,8,1,10
98dda4fe9412e2a0,1,1,1,2,1,8
12d0fe7e9b07243b,1,1,1,1,1,2
0c9f8c5509d959de,1,3,1,2,1,1
3a361257671f4ee0,1,2,1,2,1,2
f87189e0f5e9dc98,1,5,1,3,1,9
940583a04f1c7442,1,2,1,2,1,2
46efa8e2f78115b3,1,3,1,3,1,4
05fa035d8b31656f,1,1,1,1,1,1
880a83690cb9ecea,1,2,1,1,1,2
c985bf40b4b9d9f2,1,1,1,1,1,3
c288480a8339cea4,1,1,1,1,1,1
fce842fbe5215088,1,3,1,2,1,1
e6b4297e1149fa82,1,2,1,1,1,4
43621a1686a10f4d,1,4,1,4,1,2
08994283d81234bc,1,1,1,1,1,2
6798e08a93ed8147,0,13,0,16,0,17
bde0962181e130fe,1,1,1,2,1,5
270c1a6aba17fd25,1,1,1,1,1,1
cd3e9167fbe2a448,1,2,1,2,1,2
d8e4c04df38ea244,1,1,1,1,1,1
2e7eb55452881140,1,1,1,4,1,7
c390e0adbbb32c24,1,1,1,5,1,10
8533cf53e12541dc,1,3,1,2,1,1
edad2d4ba3c9d4d0,1,2,1,1,1,9
441d815c83388a46,1,2,1,5,1,2
6dbb7903145d14e8,1,5,0,16,1,1
49be6ca0769816be,1,1,1,1,1,4
480d76c9b921e326,1,1,1,1,1,1
3c4507742374c81c,1,10,1,10,0,14
a93b039a3ece7afb,1,4,1,4,1,5
22ac24fc03e37013,1,3,1,3,1,5
4923423492e57eb0,1,1,1,1,1,3
7e5176ee83f6be90,1,2,1,2,1,2
65b6aa8b2e503ba9,1,5,1,5,0,12
cf8a823559fe2a75,1,6,1,6,1,8
225a12c41dbe5ed4,1,5,1,4,1,2
a7eddad99a820a82,1,5,1,6,1,2
173c8a8bacf21483,1,9,1,10,1,10
d380acab66f2627f,1,2,1,2,1,4
a27be4962b2ba420,1,7,1,8,1,10
8c65b26155b48749,1,1,1,1,1,1
38c46546996a68e5,1,1,1,1,1,1
d986b2a0b4da43e7,1,2,1,2,1,2
a181b0d1c3dfa5e5,1,3,1,3,1,4
3632024b1aee952b,1,2,1,2,1,2
68e47e5b80626982,1,9,1,10,1,10
98b75f61d5038f6a,1,2,1,7,1,2
0f502eb728846c32,1,1,1,1,1,1
e9fde39e32abc17b,1,2,1,4,1,2
c8b4595491edebc5,1,1,1,1,1,1
08a3bea09ff2e159,1,1,1,1,1,1
f18e04c8adf8adc5,0,13,0,14,0,17
9a4361e1d9dc2592,1,2,1,2,1,1
3feeb732e17a0c10,1,5,1,5,1,3
15aad98a811177b6,1,4,1,10,1,1
aafe27e1e0d4ac7d,1,1,1,1,1,3
82ad8e70704941f9,1,1,1,1,1,1
cb9cb6ccb732aed1,1,1,1,1,1,4
ba4875a90b68400c,1,4,1,4,1,7
bbe88862b9c31e93,1,1,1,1,1,1
7aebdb8341c15bb5,1,1,1,1,1,2
22a8ab2149f14f5e,1,2,1,2,1,3
97a669d9c53abfdc,1,7,1,9,1,2
5b13bc926b38997d,1,2,1,2,1,2
8d4f2331f9ad1870,1,2,1,1,1,7
1d118706298cca04,1,1,1,3,1,1
775c046dcfc95f3e,1,4,1,4,1,2
4648b4a186bec1c4,1,8,1,6,0,15
f72592a04c6f964b,1,3,1,2,1,1
92332859b4b1d826,1,3,1,9,1,1
532db00106bd63e6,1,3,1,2,1,5
4efb8bb6804e7aab,1,1,1,1,1,2
472aab934698ca50,1,1,1,1,1,1
c9798afa8296aedc,1,1,1,3,1,2
ae99aeb55e95e041,1,7,1,5,1,4
bc33ff72efe6d75b,1,7,1,4,0,17
29e238ecaa230593,1,2,1,1,1,8
b7efb700bb02c61b,0,11,1,7,0,12
270ab0209f058c94,1,1,1,1,1,1
aabf19f325396abf,1,8,1,8,0,11
60e1353a8d8bd4a8,1,3,1,2,1,3
40de754c3a99b024,0,12,1,9,0,11
196f23c2b6b06668,1,3,1,2,1,1
ca45225f4dce0951,1,2,1,2,1,2
4cee3bf3de0bf4b2,1,2,1,3,1,3
f17e461e73177958,1,4,1,4,1,2
951daaebf540d9b3,1,2,1,2,1,2
c1f6424ede53e87b,1,5,1,3,1,9
0cb1b8e8c3928527,1,4,1,4,1,2
4c9882b5ccd707da,1,5,0,16,1,1
b7106f81f405cc96,1,2,1,2,1,2
fa37c806a4464f30,1,1,1,2,1,6
58bc7854ec0e7484,1,2,1,7,1,1
bbf5e0078e4645ea,1,1,1,1,1,1
1277564ede251c2c,1,5,1,5,1,4
488d081902f97905,1,1,1,5,1,1
5644d4e5e78a704a,1,3,1,3,1,2
e17ab7ebcd35068a,1,3,1,2,1,1
476cbcc36b4db905,1,1,1,1,1,1
99304d3f9b59a4dc,1,5,1,2,1,5
dd3b1b519d4bbc10,1,10,1,8,0,16
b3d5df067990f5de,1,3,1,3,1,4
efa1584e52d3b915,0,15,0,13,0,13
2dd2a69a0f7c1392,1,2,1,2,1,3
5dbb9fc782df6857,0,13,0,18,0,40
dc86b8ebbf4861ee,1,4,1,5,1,2
12fc138331b3829e,1,4,1,7,1,1
a9e13aaf5c5f40f2,1,5,1,5,0,12
add6255059eec086,1,1,1,2,1,2
3a2b3efcdec4bedc,1,2,1,2,1,3
1d3afc44b1db0405,1,1,1,3,1,2
ffd49375b138621a,1,4,1,3,1,6
ec4932a0f5da6ebc,1,1,1,1,1,1
029895a979649547,1,1,1,5,1,10
b57ed65aecb38ddd,1,3,1,3,1,7
64102d9c2cafb1ab,1,2,1,7,1,2
551fbfab7eba673e,1,2,1,10,1,1
c490ef9b97c140fc,1,7,1,9,1,2
771ec9b8d8354de2,1,3,1,3,1,4
1789a08ce8497c15,1,3,1,4,1,5
03da4b9eca0b3da2,1,1,1,1,1,3
d7b0c0ac42572b30,1,1,1,1,1,2
066a372ccc550840,1,2,1,2,1,1
acf3c054096fa477,1,1,1,1,1,2
b87fed68e2705662,1,1,1,1,1,3
35fa07417f68a101,1,3,1,2,1,1
df09c97212c1e3c2,1,10,1,8,0,16
a37035f4780ccfbe,1,3,1,2,1,1
107ee52ec901e6ea,0,14,0,14,0,19
27ecc33d8117d5cb,1,5,1,5,1,7
dc9abe76ff38664f,1,4,1,7,1,1
3c2a4d91dae7d1dc,1,1,1,1,1,1
2e05fca356e60d65,1,3,1,2,1,1
735d5b0548b699d2,1,1,1,1,1,2
566e43fb27038c81,1,7,0,12,1,7
e68e67524b964970,1,4,1,4,1,2
2697d98f3dd80565,1,2,1,1,1,5
e244e88e69022bdf,1,3,1,4,1,5
2a881b688d0e5006,1,10,1,10,0,14
a943184f491a5032,1,4,1,4,1,3
b646d32b85b39eae,1,4,1,4,1,6
